"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"Stmn3"	"LHb4"	1.9224273390916	"LHb2"	1.77711780372494	1.08176696843737	13	"LHb4/LHb2: 1.082"	"Habenula_neuronal"
"Glrb"	"LHb4"	1.09854763091324	"LHb2"	1.01911389583484	1.07794392305222	14	"LHb4/LHb2: 1.078"	"Habenula_neuronal"
"Chl1"	"LHb4"	1.11157929893234	"LHb2"	1.03648811749578	1.07244770120277	15	"LHb4/LHb2: 1.072"	"Habenula_neuronal"
"mt-Atp8"	"LHb4"	1.26065058693735	"MHb6"	1.188362826601	1.06082970513569	16	"LHb4/MHb6: 1.061"	"Habenula_neuronal"
"Atp2a2"	"LHb4"	1.43250964897323	"LHb2"	1.35514167121501	1.05709216932932	17	"LHb4/LHb2: 1.057"	"Habenula_neuronal"
"Psap"	"LHb4"	2.24331384969972	"LHb2"	2.14141203707455	1.04758627058265	18	"LHb4/LHb2: 1.048"	"Habenula_neuronal"
"Pcsk1n"	"LHb4"	3.07500959451585	"LHb2"	2.94374798315542	1.04458996222215	19	"LHb4/LHb2: 1.045"	"Habenula_neuronal"
"Cd47"	"LHb4"	1.48723732059013	"LHb2"	1.42782102977138	1.04161326215252	20	"LHb4/LHb2: 1.042"	"Habenula_neuronal"
"Sv2a"	"LHb4"	2.07902802970681	"LHb6"	2.0383394531267	1.01996162931434	21	"LHb4/LHb6: 1.02"	"Habenula_neuronal"
"Cox6a1"	"LHb4"	1.8742023095543	"MHb6"	1.84742452661706	1.01449465596642	22	"LHb4/MHb6: 1.014"	"Habenula_neuronal"
"Htr2c"	"LHb4"	1.70022808124248	"LHb6"	1.71572872922216	0.990965560163635	23	"LHb4/LHb6: 0.991"	"Habenula_neuronal"
"Snhg11"	"LHb4"	5.31235938981531	"MHb6"	5.41473808756721	0.981092585440656	24	"LHb4/MHb6: 0.981"	"Habenula_neuronal"
"Atp1a3"	"LHb4"	1.83031828372519	"LHb6"	1.87185017633664	0.977812384165954	25	"LHb4/LHb6: 0.978"	"Habenula_neuronal"
"Pcdh10"	"LHb4"	1.55296388944302	"LHb6"	1.59181423538815	0.975593668481262	26	"LHb4/LHb6: 0.976"	"Habenula_neuronal"
"Clstn1"	"LHb4"	2.5016623034458	"MHb6"	2.5702079214014	0.973330710957333	27	"LHb4/MHb6: 0.973"	"Habenula_neuronal"
"Malat1"	"LHb4"	8.17513640798147	"MHb6"	8.40319316331073	0.972860702961704	28	"LHb4/MHb6: 0.973"	"Habenula_neuronal"
"Atp6v0e2"	"LHb4"	1.13575292576228	"MHb3"	1.17483284157843	0.966735764924954	29	"LHb4/MHb3: 0.967"	"Habenula_neuronal"
"Nsg1"	"LHb4"	1.53494493660196	"LHb1"	1.59069597908927	0.964951792661703	30	"LHb4/LHb1: 0.965"	"Habenula_neuronal"
"Lsamp"	"LHb4"	1.56569289687725	"LHb2"	1.62598955800819	0.962916944433028	31	"LHb4/LHb2: 0.963"	"Habenula_neuronal"
"Acp1"	"LHb4"	2.06771698236348	"LHb2"	2.16634255842517	0.954473693147873	32	"LHb4/LHb2: 0.954"	"Habenula_neuronal"
"Cpe"	"LHb4"	1.63608304919485	"LHb6"	1.71954658737729	0.951461891875958	33	"LHb4/LHb6: 0.951"	"Habenula_neuronal"
"mt-Nd3"	"LHb4"	1.5278975353192	"MHb6"	1.60909963040861	0.949535694648821	34	"LHb4/MHb6: 0.95"	"Habenula_neuronal"
"Prnp"	"LHb4"	1.24666094122652	"LHb2"	1.31739896049697	0.946304785876128	35	"LHb4/LHb2: 0.946"	"Habenula_neuronal"
"Gria2"	"LHb4"	2.3020927273305	"LHb2"	2.43726603739688	0.944538959640718	36	"LHb4/LHb2: 0.945"	"Habenula_neuronal"
"Rsrp1"	"LHb4"	1.63505898090505	"LHb2"	1.73110286981903	0.944518670387268	37	"LHb4/LHb2: 0.945"	"Habenula_neuronal"
"Kcnq1ot1"	"LHb4"	1.4101625683318	"LHb2"	1.49641534049086	0.942360406348972	38	"LHb4/LHb2: 0.942"	"Habenula_neuronal"
"Reep5"	"LHb4"	1.25536763438482	"LHb1"	1.33268937325263	0.941980674251875	39	"LHb4/LHb1: 0.942"	"Habenula_neuronal"
"mt-Nd1"	"LHb4"	5.94040953909906	"MHb6"	6.30956727001614	0.941492385274761	40	"LHb4/MHb6: 0.941"	"Habenula_neuronal"
"Sec62"	"LHb4"	1.9332854306932	"LHb2"	2.05851777400848	0.939163827052403	41	"LHb4/LHb2: 0.939"	"Habenula_neuronal"
"Ndufa13"	"LHb4"	1.95917048175179	"MHb6"	2.08761238193441	0.938474258299039	42	"LHb4/MHb6: 0.938"	"Habenula_neuronal"
"Thy1"	"LHb4"	2.10611087378077	"LHb6"	2.25402370914676	0.934378314315965	43	"LHb4/LHb6: 0.934"	"Habenula_neuronal"
"mt-Co3"	"LHb4"	6.47068624111738	"MHb6"	6.9706171823164	0.928280247197151	44	"LHb4/MHb6: 0.928"	"Habenula_neuronal"
"Gm1673"	"LHb4"	1.49333507786715	"LHb6"	1.61281927460331	0.925915941967185	45	"LHb4/LHb6: 0.926"	"Habenula_neuronal"
"mt-Co1"	"LHb4"	5.79527593249021	"MHb6"	6.26153572751434	0.925535872457726	46	"LHb4/MHb6: 0.926"	"Habenula_neuronal"
"Kif1a"	"LHb4"	1.32267308244831	"LHb1"	1.43223916215857	0.923500150948861	47	"LHb4/LHb1: 0.924"	"Habenula_neuronal"
"mt-Co2"	"LHb4"	4.89059607607353	"MHb6"	5.30528184341702	0.92183529931439	48	"LHb4/MHb6: 0.922"	"Habenula_neuronal"
"Pcdh17"	"LHb4"	1.43422372157553	"LHb2"	1.56007739079666	0.919328573080048	49	"LHb4/LHb2: 0.919"	"Habenula_neuronal"
"mt-Atp6"	"LHb4"	6.23035846319479	"MHb6"	6.79954377229374	0.916290661820838	50	"LHb4/MHb6: 0.916"	"Habenula_neuronal"
"Syp"	"LHb4"	1.66819249974516	"LHb1"	1.82677750385566	0.913188659387485	51	"LHb4/LHb1: 0.913"	"Habenula_neuronal"
"Nptn"	"LHb4"	1.17652296511637	"LHb2"	1.29310395240222	0.909844071646931	52	"LHb4/LHb2: 0.91"	"Habenula_neuronal"
"Pnisr"	"LHb4"	1.13619520183738	"MHb6"	1.24916961931537	0.909560386571116	53	"LHb4/MHb6: 0.91"	"Habenula_neuronal"
"Slc17a6"	"LHb4"	1.22333592034159	"LHb1"	1.34903445800173	0.906823330631352	54	"LHb4/LHb1: 0.907"	"Habenula_neuronal"
"mt-Nd4l"	"LHb4"	2.06027221694038	"MHb6"	2.28124390829873	0.903135438277996	55	"LHb4/MHb6: 0.903"	"Habenula_neuronal"
"mt-Cytb"	"LHb4"	5.10672807394723	"MHb6"	5.66152848514042	0.90200518947324	56	"LHb4/MHb6: 0.902"	"Habenula_neuronal"
"Cbln2"	"LHb4"	2.1232251898134	"LHb6"	2.35469147717791	0.901699951094265	57	"LHb4/LHb6: 0.902"	"Habenula_neuronal"
"Slc22a17"	"LHb4"	1.15184958028953	"LHb2"	1.27922927993579	0.900424652840451	58	"LHb4/LHb2: 0.9"	"Habenula_neuronal"
"mt-Nd4"	"LHb4"	4.92537329184478	"MHb6"	5.47093760776717	0.900279558087476	59	"LHb4/MHb6: 0.9"	"Habenula_neuronal"
"Serinc1"	"LHb4"	1.62335070576205	"LHb2"	1.8031839394972	0.900269057528713	60	"LHb4/LHb2: 0.9"	"Habenula_neuronal"
"Meg3"	"LHb4"	6.07597343675795	"LHb2"	6.83370806940611	0.889118085678774	61	"LHb4/LHb2: 0.889"	"Habenula_neuronal"
"App"	"LHb4"	2.00260833698343	"LHb2"	2.25248243865798	0.889067236491562	62	"LHb4/LHb2: 0.889"	"Habenula_neuronal"
"Tecr"	"LHb4"	1.26774671648646	"LHb2"	1.4261340674346	0.888939367928391	63	"LHb4/LHb2: 0.889"	"Habenula_neuronal"
"Scn2b"	"LHb4"	1.63778271027024	"MHb4"	1.84514447037418	0.88761760207216	64	"LHb4/MHb4: 0.888"	"Habenula_neuronal"
"mt-Nd2"	"LHb4"	3.7315122885081	"MHb6"	4.21692703833262	0.88488898541236	65	"LHb4/MHb6: 0.885"	"Habenula_neuronal"
"Atp6v0b"	"LHb4"	1.29735282249864	"LHb2"	1.46886190171402	0.883236756964527	66	"LHb4/LHb2: 0.883"	"Habenula_neuronal"
"Nrxn1"	"LHb4"	1.4278352529352	"LHb2"	1.61707619809437	0.882973390256947	67	"LHb4/LHb2: 0.883"	"Habenula_neuronal"
"Ndufa4"	"LHb4"	1.78192747820253	"MHb6"	2.01860809957137	0.882750583721974	68	"LHb4/MHb6: 0.883"	"Habenula_neuronal"
"Aplp2"	"LHb4"	1.22808045220465	"LHb2"	1.39657472265559	0.879351768496461	69	"LHb4/LHb2: 0.879"	"Habenula_neuronal"
"Luc7l2"	"LHb4"	1.04419416938504	"LHb2"	1.19260444317534	0.875557839282267	70	"LHb4/LHb2: 0.876"	"Habenula_neuronal"
"Gabbr1"	"LHb4"	3.51662406345944	"MHb6"	4.02430795623693	0.873845665317269	71	"LHb4/MHb6: 0.874"	"Habenula_neuronal"
"Ndufa1"	"LHb4"	1.27108706975682	"MHb6"	1.45700182378871	0.872399093126428	72	"LHb4/MHb6: 0.872"	"Habenula_neuronal"
"Rtn1"	"LHb4"	2.37694054593024	"MHb3"	2.74556975557003	0.865736716799151	73	"LHb4/MHb3: 0.866"	"Habenula_neuronal"
"Cadm2"	"LHb4"	1.11982217335067	"MHb3"	1.31065844580374	0.854396640815115	74	"LHb4/MHb3: 0.854"	"Habenula_neuronal"
"Son"	"LHb4"	1.63087047812646	"MHb6"	1.92184131822654	0.848597885090438	75	"LHb4/MHb6: 0.849"	"Habenula_neuronal"
"Tmx4"	"LHb4"	1.17368887862276	"LHb1"	1.39390551832016	0.842014658236812	76	"LHb4/LHb1: 0.842"	"Habenula_neuronal"
"Nrn1"	"LHb4"	1.64486869134341	"MHb3"	1.97185146324573	0.834174744904928	77	"LHb4/MHb3: 0.834"	"Habenula_neuronal"
"Ube3a"	"LHb4"	2.8419305468691	"LHb2"	3.42921065556721	0.828741897863673	78	"LHb4/LHb2: 0.829"	"Habenula_neuronal"
"Arl6ip1"	"LHb4"	1.1732960673581	"LHb1"	1.42400214018191	0.823942629193112	79	"LHb4/LHb1: 0.824"	"Habenula_neuronal"
"Itm2c"	"LHb4"	1.76302654260932	"MHb5"	2.1531560308823	0.818810396145273	80	"LHb4/MHb5: 0.819"	"Habenula_neuronal"
"Ttc14"	"LHb4"	1.30922231059173	"LHb2"	1.62266430766524	0.806834971600193	81	"LHb4/LHb2: 0.807"	"Habenula_neuronal"
"Ntm"	"LHb4"	1.8051538043335	"LHb2"	2.2550647178555	0.800488691096257	82	"LHb4/LHb2: 0.8"	"Habenula_neuronal"
"Cox6c"	"LHb4"	1.96133624264412	"LHb6"	2.46502652778145	0.795665369333504	83	"LHb4/LHb6: 0.796"	"Habenula_neuronal"
"mt-Nd5"	"LHb4"	1.93886427535934	"MHb6"	2.45945484894429	0.788330908449727	84	"LHb4/MHb6: 0.788"	"Habenula_neuronal"
"Gpm6a"	"LHb4"	2.12270855406138	"LHb2"	2.73062596086861	0.777370677815629	85	"LHb4/LHb2: 0.777"	"Habenula_neuronal"
"Ttc3"	"LHb4"	2.16410429793559	"LHb1"	2.80238267655582	0.772237252263959	86	"LHb4/LHb1: 0.772"	"Habenula_neuronal"
"Slc24a2"	"LHb4"	1.60006740941404	"MHb3"	2.08159175242241	0.768674937125397	87	"LHb4/MHb3: 0.769"	"Habenula_neuronal"
"Rtn3"	"LHb4"	1.65700180070566	"LHb1"	2.15778208886697	0.767918970712996	88	"LHb4/LHb1: 0.768"	"Habenula_neuronal"
"Tmem130"	"LHb4"	1.36085259380433	"LHb3"	1.77750335876474	0.765597762217476	89	"LHb4/LHb3: 0.766"	"Habenula_neuronal"
"Syt11"	"LHb4"	1.63854038191693	"LHb1"	2.16744566525881	0.755977604504923	90	"LHb4/LHb1: 0.756"	"Habenula_neuronal"
"Ncam1"	"LHb4"	1.4773959339542	"LHb3"	1.96705091554163	0.75107152655853	91	"LHb4/LHb3: 0.751"	"Habenula_neuronal"
"Pcsk2"	"LHb4"	1.54717716553175	"MHb6"	2.06712961449406	0.74846645061995	92	"LHb4/MHb6: 0.748"	"Habenula_neuronal"
"Syt1"	"LHb4"	2.3639504029184	"LHb6"	3.20013070079838	0.73870432927275	93	"LHb4/LHb6: 0.739"	"Habenula_neuronal"
"Cxx1a"	"LHb4"	2.38189010599152	"MHb6"	3.29183279026265	0.723575666734114	94	"LHb4/MHb6: 0.724"	"Habenula_neuronal"
"Spock2"	"LHb4"	1.25257881633562	"MHb2"	1.74506881639648	0.71778190325019	95	"LHb4/MHb2: 0.718"	"Habenula_neuronal"
"Cox4i1"	"LHb4"	1.9093968003386	"LHb6"	2.66795361944594	0.71567840850814	96	"LHb4/LHb6: 0.716"	"Habenula_neuronal"
"Msi2"	"LHb4"	1.76395249166423	"MHb3"	2.4962868149106	0.706630536654661	97	"LHb4/MHb3: 0.707"	"Habenula_neuronal"
"Ly6h"	"LHb4"	1.19467544069319	"LHb2"	1.70638156565996	0.700122097387482	98	"LHb4/LHb2: 0.7"	"Habenula_neuronal"
"Syt4"	"LHb4"	1.08220056471255	"MHb3"	1.61010345447289	0.672131074376735	99	"LHb4/MHb3: 0.672"	"Habenula_neuronal"
"PISD"	"LHb4"	1.27418964008804	"LHb2"	1.90458295674118	0.669012413230996	100	"LHb4/LHb2: 0.669"	"Habenula_neuronal"
"Lpar1"	"LHb5"	0.962810436793813	"LHb6"	0.582238065991431	1.65363704819668	1	"LHb5/LHb6: 1.654"	"Habenula_neuronal"
"Vat1"	"LHb5"	0.815057433956507	"MHb1"	0.598294116986679	1.36230227043107	2	"LHb5/MHb1: 1.362"	"Habenula_neuronal"
"2410015M20Rik"	"LHb5"	0.914196591713347	"LHb6"	0.715630566818933	1.27747001609652	3	"LHb5/LHb6: 1.277"	"Habenula_neuronal"
"Kcnd3"	"LHb5"	0.616452719325822	"MHb1"	0.511282258403592	1.20569941396091	4	"LHb5/MHb1: 1.206"	"Habenula_neuronal"
"Nagk"	"LHb5"	0.599407079227444	"MHb1"	0.497291886238856	1.20534256804572	5	"LHb5/MHb1: 1.205"	"Habenula_neuronal"
"Nrsn1"	"LHb5"	2.21642205997952	"LHb6"	1.88272545877484	1.17724124335251	6	"LHb5/LHb6: 1.177"	"Habenula_neuronal"
"Eif4a2"	"LHb5"	2.57303561825326	"LHb3"	2.23327248528229	1.15213689113625	7	"LHb5/LHb3: 1.152"	"Habenula_neuronal"
"Btf3"	"LHb5"	0.77337653370274	"MHb1"	0.673207195427792	1.14879421811779	8	"LHb5/MHb1: 1.149"	"Habenula_neuronal"
"Stxbp6"	"LHb5"	0.771904776468323	"LHb6"	0.675497462368698	1.14272046820363	9	"LHb5/LHb6: 1.143"	"Habenula_neuronal"
"Gm9843"	"LHb5"	0.827106019824767	"MHb1"	0.72891280669694	1.1347118780541	10	"LHb5/MHb1: 1.135"	"Habenula_neuronal"
"C1d"	"LHb5"	0.798747444249214	"MHb5"	0.70399888623569	1.13458623282794	11	"LHb5/MHb5: 1.135"	"Habenula_neuronal"
"Lrp1b"	"LHb5"	0.706267616162976	"LHb3"	0.625897885001734	1.12840709816589	12	"LHb5/LHb3: 1.128"	"Habenula_neuronal"
"Ntan1"	"LHb5"	0.608002537331842	"LHb3"	0.54040639334888	1.12508390873037	13	"LHb5/LHb3: 1.125"	"Habenula_neuronal"
"1810043H04Rik"	"LHb5"	0.714196876838458	"MHb2"	0.637333288591758	1.12060187287022	14	"LHb5/MHb2: 1.121"	"Habenula_neuronal"
"Npm1"	"LHb5"	1.52693055536204	"MHb5"	1.36537896005325	1.11831996832769	15	"LHb5/MHb5: 1.118"	"Habenula_neuronal"
"Mphosph8"	"LHb5"	0.581829581363949	"LHb1"	0.531009957363222	1.09570371194747	16	"LHb5/LHb1: 1.096"	"Habenula_neuronal"
"Gm561"	"LHb5"	0.661676881854946	"LHb1"	0.606854164222986	1.09033919657148	17	"LHb5/LHb1: 1.09"	"Habenula_neuronal"
"Rpl10a"	"LHb5"	1.89457145479536	"MHb5"	1.74698568635066	1.08448023907568	18	"LHb5/MHb5: 1.084"	"Habenula_neuronal"
"Tcp1"	"LHb5"	0.653002905679622	"MHb5"	0.602254408151875	1.08426421930805	19	"LHb5/MHb5: 1.084"	"Habenula_neuronal"
"1500011B03Rik"	"LHb5"	0.947875048167503	"LHb3"	0.876612532297719	1.08129306078136	20	"LHb5/LHb3: 1.081"	"Habenula_neuronal"
"Nono"	"LHb5"	0.596469365792461	"MHb3"	0.551704662779744	1.08113888830878	21	"LHb5/MHb3: 1.081"	"Habenula_neuronal"
"Rps27rt"	"LHb5"	1.27003760429732	"MHb1"	1.17509021172909	1.08080008804475	22	"LHb5/MHb1: 1.081"	"Habenula_neuronal"
"Psmb1"	"LHb5"	0.662926584247331	"LHb3"	0.613442623267433	1.08066599727995	23	"LHb5/LHb3: 1.081"	"Habenula_neuronal"
"Mrpl52"	"LHb5"	1.00716869002705	"MHb1"	0.935877894668437	1.07617531706299	24	"LHb5/MHb1: 1.076"	"Habenula_neuronal"
"Eif1"	"LHb5"	2.97641404278803	"LHb6"	2.76817612510285	1.07522567505615	25	"LHb5/LHb6: 1.075"	"Habenula_neuronal"
"Bex1"	"LHb5"	1.00306501457634	"MHb5"	0.934369804087612	1.07352036654888	26	"LHb5/MHb5: 1.074"	"Habenula_neuronal"
"H2afv"	"LHb5"	0.627860263713339	"MHb2"	0.590243328335298	1.06373123349676	27	"LHb5/MHb2: 1.064"	"Habenula_neuronal"
"Hmgn2"	"LHb5"	0.649614048969809	"MHb5"	0.613005663069299	1.05971949054632	28	"LHb5/MHb5: 1.06"	"Habenula_neuronal"
"Nsg2"	"LHb5"	2.32846035267504	"LHb6"	2.20281035220992	1.05704077082218	29	"LHb5/LHb6: 1.057"	"Habenula_neuronal"
"Eif2s2"	"LHb5"	0.914848755232249	"LHb6"	0.865661656567279	1.0568202348941	30	"LHb5/LHb6: 1.057"	"Habenula_neuronal"
"Nenf"	"LHb5"	1.01804829328829	"LHb6"	0.963580205754642	1.05652678127711	31	"LHb5/LHb6: 1.057"	"Habenula_neuronal"
"Tbca"	"LHb5"	0.9353384523785	"LHb1"	0.885910029704538	1.05579395312913	32	"LHb5/LHb1: 1.056"	"Habenula_neuronal"
"Tuba1a"	"LHb5"	1.36747026752136	"MHb5"	1.29610602513281	1.05506049737037	33	"LHb5/MHb5: 1.055"	"Habenula_neuronal"
"2210013O21Rik"	"LHb5"	0.913680856876919	"MHb1"	0.868403421879385	1.05213871094559	34	"LHb5/MHb1: 1.052"	"Habenula_neuronal"
"Rps26"	"LHb5"	2.25099005840183	"MHb5"	2.1413121467798	1.05121995491735	35	"LHb5/MHb5: 1.051"	"Habenula_neuronal"
"Ube2s"	"LHb5"	0.732746926680727	"LHb6"	0.699434809899335	1.04762719314211	36	"LHb5/LHb6: 1.048"	"Habenula_neuronal"
"Mrpl33"	"LHb5"	0.598522922521099	"MHb1"	0.571967812198691	1.04642763063944	37	"LHb5/MHb1: 1.046"	"Habenula_neuronal"
"Wdr89"	"LHb5"	0.585860426476867	"MHb5"	0.562056235451824	1.04235197391931	38	"LHb5/MHb5: 1.042"	"Habenula_neuronal"
"2610001J05Rik"	"LHb5"	0.589991765627692	"MHb1"	0.567047098318239	1.04046342425083	39	"LHb5/MHb1: 1.04"	"Habenula_neuronal"
"Rps18"	"LHb5"	2.71555729884722	"MHb1"	2.63328368342192	1.03124373417998	40	"LHb5/MHb1: 1.031"	"Habenula_neuronal"
"Rps27"	"LHb5"	3.95036165255023	"MHb5"	3.83941029421455	1.02889802074628	41	"LHb5/MHb5: 1.029"	"Habenula_neuronal"
"Negr1"	"LHb5"	1.33693957645731	"LHb2"	1.30068207024823	1.0278757638307	42	"LHb5/LHb2: 1.028"	"Habenula_neuronal"
"Cox20"	"LHb5"	0.717970029788407	"LHb6"	0.699076334096889	1.0270266561318	43	"LHb5/LHb6: 1.027"	"Habenula_neuronal"
"Snrpf"	"LHb5"	0.665280311716	"MHb1"	0.648563395954926	1.0257752994778	44	"LHb5/MHb1: 1.026"	"Habenula_neuronal"
"Zic4"	"LHb5"	1.16128743463453	"MHb5"	1.13368195173014	1.02435028877567	45	"LHb5/MHb5: 1.024"	"Habenula_neuronal"
"Tma7"	"LHb5"	1.89501653477096	"LHb6"	1.85152263741094	1.02349088068447	46	"LHb5/LHb6: 1.023"	"Habenula_neuronal"
"Eif3k"	"LHb5"	0.931384854184883	"MHb5"	0.910090660731852	1.02339788152084	47	"LHb5/MHb5: 1.023"	"Habenula_neuronal"
"1810037I17Rik"	"LHb5"	0.939332330872804	"LHb6"	0.919277600460192	1.02181575010919	48	"LHb5/LHb6: 1.022"	"Habenula_neuronal"
"Ngfrap1"	"LHb5"	1.24418904329879	"LHb3"	1.22061068655144	1.01931685262724	49	"LHb5/LHb3: 1.019"	"Habenula_neuronal"
"Fau"	"LHb5"	3.03061708658441	"MHb5"	2.98937471028474	1.0137963220729	50	"LHb5/MHb5: 1.014"	"Habenula_neuronal"
"Polr1d"	"LHb5"	0.599686457262441	"MHb5"	0.592074078606939	1.01285713887933	51	"LHb5/MHb5: 1.013"	"Habenula_neuronal"
"Cfl2"	"LHb5"	0.727499049474022	"LHb6"	0.720130990029116	1.0102315544629	52	"LHb5/LHb6: 1.01"	"Habenula_neuronal"
"Rps27a"	"LHb5"	3.39756665180055	"MHb1"	3.36570160357627	1.00946757971367	53	"LHb5/MHb1: 1.009"	"Habenula_neuronal"
"Tmsb10"	"LHb5"	3.27487620685831	"LHb3"	3.24452131830447	1.00935573712602	54	"LHb5/LHb3: 1.009"	"Habenula_neuronal"
"Rpl3"	"LHb5"	3.6952926605504	"MHb5"	3.66172695189935	1.00916663341969	55	"LHb5/MHb5: 1.009"	"Habenula_neuronal"
"Mien1"	"LHb5"	0.808822008562571	"MHb2"	0.80178742255742	1.00877362977672	56	"LHb5/MHb2: 1.009"	"Habenula_neuronal"
"Rpl32"	"LHb5"	3.20221705930338	"MHb1"	3.17855349001918	1.00744476044166	57	"LHb5/MHb1: 1.007"	"Habenula_neuronal"
"Atp6v1f"	"LHb5"	1.05453410038791	"LHb6"	1.04712425580959	1.00707637564235	58	"LHb5/LHb6: 1.007"	"Habenula_neuronal"
"Rps15"	"LHb5"	3.19918108351492	"MHb1"	3.18752633412562	1.00365636175756	59	"LHb5/MHb1: 1.004"	"Habenula_neuronal"
"Rps5"	"LHb5"	2.74072757482463	"MHb5"	2.73173778852345	1.0032908672051	60	"LHb5/MHb5: 1.003"	"Habenula_neuronal"
"Rps25"	"LHb5"	2.92045943926297	"MHb5"	2.91132970403468	1.00313593311525	61	"LHb5/MHb5: 1.003"	"Habenula_neuronal"
"Rpl19"	"LHb5"	2.99475159560815	"MHb5"	2.98888739653877	1.00196200066827	62	"LHb5/MHb5: 1.002"	"Habenula_neuronal"
"Dusp26"	"LHb5"	0.939285250046171	"LHb6"	0.938114662427743	1.0012478086798	63	"LHb5/LHb6: 1.001"	"Habenula_neuronal"
"Rpl27a"	"LHb5"	3.09355749915927	"MHb5"	3.0907387305931	1.00091200480269	64	"LHb5/MHb5: 1.001"	"Habenula_neuronal"
"Rpl11"	"LHb5"	3.02529154521622	"MHb5"	3.02283397100443	1.00081300337212	65	"LHb5/MHb5: 1.001"	"Habenula_neuronal"
"Rps21"	"LHb5"	3.15252335468691	"MHb5"	3.15849715595114	0.998108657070349	66	"LHb5/MHb5: 0.998"	"Habenula_neuronal"
"Rps10"	"LHb5"	2.22132780465666	"MHb5"	2.22625878702388	0.997785081233161	67	"LHb5/MHb5: 0.998"	"Habenula_neuronal"
"Rpl7"	"LHb5"	2.1272269094025	"MHb1"	2.13281116987941	0.99738173704462	68	"LHb5/MHb1: 0.997"	"Habenula_neuronal"
"Mrps12"	"LHb5"	0.548932255935955	"MHb1"	0.550499237245356	0.997153526829135	69	"LHb5/MHb1: 0.997"	"Habenula_neuronal"
"Rps8"	"LHb5"	4.12352459843418	"MHb5"	4.13705345067139	0.996729833830158	70	"LHb5/MHb5: 0.997"	"Habenula_neuronal"
"Tmem255a"	"LHb5"	1.55293213698354	"LHb6"	1.55972740291751	0.995643299001315	71	"LHb5/LHb6: 0.996"	"Habenula_neuronal"
"Gnai2"	"LHb5"	0.647460135181792	"LHb3"	0.650511913249126	0.995308651532467	72	"LHb5/LHb3: 0.995"	"Habenula_neuronal"
"2700094K13Rik"	"LHb5"	0.713453143822017	"LHb3"	0.7170523999638	0.994980483794539	73	"LHb5/LHb3: 0.995"	"Habenula_neuronal"
"Gm10076"	"LHb5"	1.45484064624041	"MHb1"	1.46226118283837	0.994925300154959	74	"LHb5/MHb1: 0.995"	"Habenula_neuronal"
"Gpr151"	"LHb5"	1.31128761858558	"MHb1"	1.31816471761686	0.994782822708441	75	"LHb5/MHb1: 0.995"	"Habenula_neuronal"
"Rps2"	"LHb5"	2.27720679549612	"MHb1"	2.29296031985381	0.993129613181145	76	"LHb5/MHb1: 0.993"	"Habenula_neuronal"
"Olfm1"	"LHb5"	2.05160206882132	"LHb6"	2.06858209420752	0.991791466515277	77	"LHb5/LHb6: 0.992"	"Habenula_neuronal"
"Thoc7"	"LHb5"	0.563310204261582	"LHb1"	0.569731887019865	0.988728588122611	78	"LHb5/LHb1: 0.989"	"Habenula_neuronal"
"Gabarap"	"LHb5"	0.930124946640654	"LHb6"	0.941749999187766	0.987655903841638	79	"LHb5/LHb6: 0.988"	"Habenula_neuronal"
"Rpl15"	"LHb5"	1.20656645103223	"MHb1"	1.22274759032357	0.986766574377751	80	"LHb5/MHb1: 0.987"	"Habenula_neuronal"
"Ralbp1"	"LHb5"	0.969656328345552	"LHb3"	0.983262292582098	0.986162426506954	81	"LHb5/LHb3: 0.986"	"Habenula_neuronal"
"1110032A03Rik"	"LHb5"	0.518251758822512	"MHb3"	0.525913834351026	0.985430929882328	82	"LHb5/MHb3: 0.985"	"Habenula_neuronal"
"Rpl8"	"LHb5"	3.00368919511722	"MHb5"	3.05158390115815	0.984304968307525	83	"LHb5/MHb5: 0.984"	"Habenula_neuronal"
"Rpl14"	"LHb5"	3.23661303195872	"MHb5"	3.29044255260684	0.983640644142086	84	"LHb5/MHb5: 0.984"	"Habenula_neuronal"
"Rpl41"	"LHb5"	4.73580285810538	"MHb1"	4.81726242539571	0.98309007064658	85	"LHb5/MHb1: 0.983"	"Habenula_neuronal"
"Eef1b2"	"LHb5"	0.991946073879855	"MHb5"	1.00921073127731	0.982892911398592	86	"LHb5/MHb5: 0.983"	"Habenula_neuronal"
"Ncl"	"LHb5"	0.658250352562349	"LHb3"	0.669941861108376	0.982548472897806	87	"LHb5/LHb3: 0.983"	"Habenula_neuronal"
"Rpl28"	"LHb5"	1.9487913761102	"MHb1"	1.98343602210256	0.982533015632318	88	"LHb5/MHb1: 0.983"	"Habenula_neuronal"
"Rps13"	"LHb5"	2.18683916849391	"MHb1"	2.22739934754535	0.981790342582194	89	"LHb5/MHb1: 0.982"	"Habenula_neuronal"
"Rplp2"	"LHb5"	2.50909239499618	"MHb5"	2.55581359184723	0.981719638317881	90	"LHb5/MHb5: 0.982"	"Habenula_neuronal"
"Rpl18"	"LHb5"	1.60295165237463	"MHb5"	1.63342818913077	0.981341979427722	91	"LHb5/MHb5: 0.981"	"Habenula_neuronal"
"Rps28"	"LHb5"	2.81201085936336	"MHb5"	2.86637056491375	0.981035353134104	92	"LHb5/MHb5: 0.981"	"Habenula_neuronal"
